"","word","freq"
"theye28099d","theye28099d",16
"thrust","thrust",16
"tissue","tissue",16
"tougher","tougher",16
"towers","towers",16
"transcript","transcript",16
"transformation","transformation",16
"translation","translation",16
"trevor","trevor",16
"tribe","tribe",16
"trimmed","trimmed",16
"trophy","trophy",16
"tryna","tryna",16
"turnovers","turnovers",16
"twists","twists",16
"tying","tying",16
"undergraduate","undergraduate",16
"unsure","unsure",16
"updating","updating",16
"upscale","upscale",16
"valentine's","valentine's",16
"variation","variation",16
"varying","varying",16
"verse","verse",16
"verses","verses",16
"victorian","victorian",16
"vinegar","vinegar",16
"visitor","visitor",16
"volleyball","volleyball",16
"volunteered","volunteered",16
"welcomed","welcomed",16
"westminster","westminster",16
"wonderfully","wonderfully",16
"workshops","workshops",16
"would've","would've",16
"yelled","yelled",16
"zach","zach",16
"15000","15000",15
"1520","1520",15
"1969","1969",15
"22nd","22nd",15
"300000","300000",15
"6000","6000",15
"8pm","8pm",15
"9th","9th",15
"abbey","abbey",15
"accepts","accepts",15
"accidents","accidents",15
"accomplishments","accomplishments",15
"acoustic","acoustic",15
"addicted","addicted",15
"adjacent","adjacent",15
"adjusting","adjusting",15
"admire","admire",15
"advised","advised",15
"affecting","affecting",15
"affiliate","affiliate",15
"afghan","afghan",15
"aide","aide",15
"alas","alas",15
"aliens","aliens",15
"allergies","allergies",15
"alternatives","alternatives",15
"amazingly","amazingly",15
"ambition","ambition",15
"analyze","analyze",15
"announcements","announcements",15
"apple's","apple's",15
"arrange","arrange",15
"asset","asset",15
"athens","athens",15
"attendees","attendees",15
"avenues","avenues",15
"backwards","backwards",15
"ballpark","ballpark",15
"bead","bead",15
"bedtime","bedtime",15
"believer","believer",15
"bidding","bidding",15
"bids","bids",15
"blackberry","blackberry",15
"bloomberg","bloomberg",15
"booker","booker",15
"borrowing","borrowing",15
"boxing","boxing",15
"breed","breed",15
"bridges","bridges",15
"builders","builders",15
"bullpen","bullpen",15
"cabinet","cabinet",15
"cafeteria","cafeteria",15
"calvin","calvin",15
"cam","cam",15
"canned","canned",15
"caravan","caravan",15
"catering","catering",15
"cautious","cautious",15
"cellphone","cellphone",15
"chains","chains",15
"chargers","chargers",15
"chilling","chilling",15
"clarity","clarity",15
"classics","classics",15
"clearing","clearing",15
"clips","clips",15
"coached","coached",15
"coaster","coaster",15
"cohen","cohen",15
"coins","coins",15
"columnist","columnist",15
"commentary","commentary",15
"communist","communist",15
"compact","compact",15
"conclude","conclude",15
"conducting","conducting",15
"conferences","conferences",15
"consequence","consequence",15
"considerable","considerable",15
"consume","consume",15
"coordinated","coordinated",15
"correction","correction",15
"costumes","costumes",15
"countdown","countdown",15
"countless","countless",15
"crafted","crafted",15
"crashes","crashes",15
"credible","credible",15
"creme","creme",15
"cries","cries",15
"curve","curve",15
"daisy","daisy",15
"damaging","damaging",15
"dang","dang",15
"dayton","dayton",15
"department's","department's",15
"destiny","destiny",15
"detained","detained",15
"diagnosis","diagnosis",15
"diesel","diesel",15
"difficulties","difficulties",15
"dignity","dignity",15
"dinosaurs","dinosaurs",15
"divorced","divorced",15
"doin","doin",15
"dramatically","dramatically",15
"drawings","drawings",15
"driveway","driveway",15
"drying","drying",15
"dump","dump",15
"e2809cwee28099re","e2809cwee28099re",15
"edison","edison",15
"educators","educators",15
"efficiency","efficiency",15
"elimination","elimination",15
"endured","endured",15
"enforce","enforce",15
"enters","enters",15
"epa","epa",15
"equity","equity",15
"erin","erin",15
"everytime","everytime",15
"exercises","exercises",15
"exploration","exploration",15
"extending","extending",15
"faded","faded",15
"favour","favour",15
"federation","federation",15
"figuring","figuring",15
"filming","filming",15
"firstround","firstround",15
"fixing","fixing",15
"flags","flags",15
"flakes","flakes",15
"flooded","flooded",15
"fog","fog",15
"forgetting","forgetting",15
"fountain","fountain",15
"fracking","fracking",15
"freak","freak",15
"gaze","gaze",15
"gifted","gifted",15
"gossip","gossip",15
"governor's","governor's",15
"gown","gown",15
"grape","grape",15
"gravity","gravity",15
"grim","grim",15
"harrison","harrison",15
"hatred","hatred",15
"haunted","haunted",15
"havent","havent",15
"hehe","hehe",15
"helicopter","helicopter",15
"helm","helm",15
"herman","herman",15
"hers","hers",15
"hilton","hilton",15
"hints","hints",15
"honeymoon","honeymoon",15
"horn","horn",15
"imperial","imperial",15
"incomes","incomes",15
"inspection","inspection",15
"interactions","interactions",15
"irene","irene",15
"jerk","jerk",15
"joey","joey",15
"johns","johns",15
"juices","juices",15
"jungle","jungle",15
"justices","justices",15
"kenya","kenya",15
"kisses","kisses",15
"kitty","kitty",15
"kurt","kurt",15
"lastminute","lastminute",15
"lauren","lauren",15
"layered","layered",15
"leo","leo",15
"leslie","leslie",15
"leverage","leverage",15
"licensing","licensing",15
"lifelong","lifelong",15
"lightning","lightning",15
"liking","liking",15
"lin","lin",15
"listing","listing",15
"litigation","litigation",15
"liz","liz",15
"lone","lone",15
"longing","longing",15
"loser","loser",15
"loses","loses",15
"luis","luis",15
"mammoth","mammoth",15
"mandatory","mandatory",15
"mango","mango",15
"marker","marker",15
"marriott","marriott",15
"masses","masses",15
"mechanism","mechanism",15
"medications","medications",15
"mentioning","mentioning",15
"mesa","mesa",15
"metaphor","metaphor",15
"meter","meter",15
"missions","missions",15
"mlb","mlb",15
"monetary","monetary",15
"monkeys","monkeys",15
"mornings","mornings",15
"motorists","motorists",15
"mozzarella","mozzarella",15
"myspace","myspace",15
"myth","myth",15
"nah","nah",15
"nathan","nathan",15
"naughty","naughty",15
"neatly","neatly",15
"netherlands","netherlands",15
"norman","norman",15
"nowe2809d","nowe2809d",15
"oddly","oddly",15
"ohio's","ohio's",15
"oneyear","oneyear",15
"outer","outer",15
"overlooking","overlooking",15
"packs","packs",15
"palmer","palmer",15
"papa","papa",15
"partially","partially",15
"passport","passport",15
"patricia","patricia",15
"penalties","penalties",15
"pencils","pencils",15
"peoples","peoples",15
"perez","perez",15
"person's","person's",15
"phenomenon","phenomenon",15
"pickle","pickle",15
"picnic","picnic",15
"piled","piled",15
"pins","pins",15
"pipes","pipes",15
"plz","plz",15
"pockets","pockets",15
"poison","poison",15
"poke","poke",15
"popping","popping",15
"populations","populations",15
"pots","pots",15
"predators","predators",15
"preference","preference",15
"premature","premature",15
"presentations","presentations",15
"prestigious","prestigious",15
"prevention","prevention",15
"principals","principals",15
"printer","printer",15
"proceed","proceed",15
"processed","processed",15
"puck","puck",15
"quarterbacks","quarterbacks",15
"raid","raid",15
"railroad","railroad",15
"rallies","rallies",15
"randolph","randolph",15
"reactions","reactions",15
"reallife","reallife",15
"recordings","recordings",15
"relating","relating",15
"removes","removes",15
"rendered","rendered",15
"reps","reps",15
"resting","resting",15
"restless","restless",15
"retiring","retiring",15
"rewarding","rewarding",15
"rhetoric","rhetoric",15
"riots","riots",15
"ripe","ripe",15
"rivalry","rivalry",15
"roommate","roommate",15
"roosevelt","roosevelt",15
"russo","russo",15
"rusty","rusty",15
"samuel","samuel",15
"scare","scare",15
"sciences","sciences",15
"scotch","scotch",15
"scouts","scouts",15
"screens","screens",15
"seau","seau",15
"semifinal","semifinal",15
"sentimental","sentimental",15
"sesame","sesame",15
"shaping","shaping",15
"shark","shark",15
"shepherd","shepherd",15
"shield","shield",15
"shouting","shouting",15
"show's","show's",15
"shuttle","shuttle",15
"sidebar","sidebar",15
"significance","significance",15
"skating","skating",15
"slate","slate",15
"smartphones","smartphones",15
"smoothly","smoothly",15
"snapped","snapped",15
"someone's","someone's",15
"sounding","sounding",15
"spill","spill",15
"spit","spit",15
"spur","spur",15
"standout","standout",15
"stared","stared",15
"startup","startup",15
"steals","steals",15
"stickers","stickers",15
"storing","storing",15
"stove","stove",15
"stretching","stretching",15
"strict","strict",15
"strings","strings",15
"stumbled","stumbled",15
"stylish","stylish",15
"subsidies","subsidies",15
"suffers","suffers",15
"sunlight","sunlight",15
"sunrise","sunrise",15
"supposedly","supposedly",15
"suzanne","suzanne",15
"symbol","symbol",15
"synopsis","synopsis",15
"talents","talents",15
"tapped","tapped",15
"tavern","tavern",15
"temporarily","temporarily",15
"theme2809d","theme2809d",15
"theree2809d","theree2809d",15
"threeyear","threeyear",15
"thrilling","thrilling",15
"tightly","tightly",15
"tore","tore",15
"toughest","toughest",15
"traders","traders",15
"trafficking","trafficking",15
"transparent","transparent",15
"transported","transported",15
"travis","travis",15
"treating","treating",15
"treaty","treaty",15
"trilogy","trilogy",15
"triumph","triumph",15
"tsunami","tsunami",15
"turtle","turtle",15
"umbrella","umbrella",15
"unbelievable","unbelievable",15
"uniforms","uniforms",15
"unpaid","unpaid",15
"usage","usage",15
"valued","valued",15
"versatile","versatile",15
"wandered","wandered",15
"wandering","wandering",15
"warmer","warmer",15
"weber","weber",15
"wednesday's","wednesday's",15
"weeds","weeds",15
"weighing","weighing",15
"weights","weights",15
"wesley","wesley",15
"whales","whales",15
"whipped","whipped",15
"wholly","wholly",15
"wii","wii",15
"woes","woes",15
"wool","wool",15
"wreck","wreck",15
"xbox","xbox",15
"ya'll","ya'll",15
"zones","zones",15
"105","105",14
"108","108",14
"112","112",14
"113","113",14
"1200","1200",14
"135","135",14
"1975","1975",14
"1984","1984",14
"1985","1985",14
"210","210",14
"216","216",14
"25th","25th",14
"40000","40000",14
"adequately","adequately",14
"advise","advise",14
"agricultural","agricultural",14
"aides","aides",14
"albuquerque","albuquerque",14
"alec","alec",14
"alqaida","alqaida",14
"anime","anime",14
"announces","announces",14
"anonymity","anonymity",14
"appetizers","appetizers",14
"arbor","arbor",14
"assembled","assembled",14
"atop","atop",14
"attitudes","attitudes",14
"attraction","attraction",14
"aviation","aviation",14
"avocado","avocado",14
"bachelor's","bachelor's",14
"baldwin","baldwin",14
"bans","bans",14
"barrier","barrier",14
"basin","basin",14
"bcs","bcs",14
"beckett","beckett",14
"bedrooms","bedrooms",14
"berkeley","berkeley",14
"blacks","blacks",14
"boarding","boarding",14
"boasts","boasts",14
"bollywood","bollywood",14
"booze","booze",14
"bore","bore",14
"bounced","bounced",14
"brakes","brakes",14
"browned","browned",14
"bruised","bruised",14
"bruno","bruno",14
"bubbles","bubbles",14
"buddies","buddies",14
"burrito","burrito",14
"bynum","bynum",14
"calculated","calculated",14
"campuses","campuses",14
"cancelled","cancelled",14
"capitalist","capitalist",14
"carbs","carbs",14
"carey","carey",14
"cart","cart",14
"catcher","catcher",14
"chefs","chefs",14
"chess","chess",14
"chevrolet","chevrolet",14
"chew","chew",14
"chic","chic",14
"chicago's","chicago's",14
"china's","china's",14
"chorus","chorus",14
"chronic","chronic",14
"clara","clara",14
"clearer","clearer",14
"cocaine","cocaine",14
"cod","cod",14
"collinsville","collinsville",14
"comfy","comfy",14
"commented","commented",14
"commenting","commenting",14
"commodities","commodities",14
"competitor","competitor",14
"compiled","compiled",14
"comprehension","comprehension",14
"con","con",14
"connecting","connecting",14
"constructed","constructed",14
"consultants","consultants",14
"contributes","contributes",14
"contributing","contributing",14
"convenience","convenience",14
"convey","convey",14
"convo","convo",14
"coral","coral",14
"corrections","corrections",14
"corridor","corridor",14
"cos","cos",14
"coup","coup",14
"craving","craving",14
"creature","creature",14
"curtain","curtain",14
"debts","debts",14
"deer","deer",14
"defence","defence",14
"defender","defender",14
"delivers","delivers",14
"demonstrators","demonstrators",14
"den","den",14
"destinations","destinations",14
"destined","destined",14
"detention","detention",14
"diana","diana",14
"dimension","dimension",14
"dipping","dipping",14
"disclosed","disclosed",14
"distributors","distributors",14
"dixon","dixon",14
"dominated","dominated",14
"drizzle","drizzle",14
"drummer","drummer",14
"dual","dual",14
"dublin","dublin",14
"e28098i","e28098i",14
"e2809cbecause","e2809cbecause",14
"e2809cnot","e2809cnot",14
"e2809cthere","e2809cthere",14
"educate","educate",14
"efficiently","efficiently",14
"egyptian","egyptian",14
"einstein","einstein",14
"eli","eli",14
"embossed","embossed",14
"emerson","emerson",14
"emissions","emissions",14
"employ","employ",14
"entities","entities",14
"erotic","erotic",14
"evaluation","evaluation",14
"excuses","excuses",14
"exhausting","exhausting",14
"exploded","exploded",14
"expressing","expressing",14
"facial","facial",14
"fashioned","fashioned",14
"felony","felony",14
"fighters","fighters",14
"firmly","firmly",14
"fleet","fleet",14
"flows","flows",14
"fluid","fluid",14
"folded","folded",14
"forehead","forehead",14
"formally","formally",14
"forthcoming","forthcoming",14
"forty","forty",14
"foundations","foundations",14
"fringe","fringe",14
"fudge","fudge",14
"fulfill","fulfill",14
"fulfilled","fulfilled",14
"fulfilling","fulfilling",14
"fundamentally","fundamentally",14
"galaxy","galaxy",14
"gamble","gamble",14
"genesis","genesis",14
"genres","genres",14
"gettin","gettin",14
"ghosts","ghosts",14
"gon","gon",14
"goose","goose",14
"governore28099s","governore28099s",14
"grad","grad",14
"grading","grading",14
"greed","greed",14
"greedy","greedy",14
"greeted","greeted",14
"guides","guides",14
"gum","gum",14
"harness","harness",14
"hiking","hiking",14
"husbands","husbands",14
"impressions","impressions",14
"incentive","incentive",14
"indigenous","indigenous",14
"individually","individually",14
"inexpensive","inexpensive",14
"infant","infant",14
"influences","influences",14
"injunction","injunction",14
"installation","installation",14
"instrument","instrument",14
"investigative","investigative",14
"irrelevant","irrelevant",14
"ise2809d","ise2809d",14
"ivory","ivory",14
"jerseys","jerseys",14
"jewel","jewel",14
"journals","journals",14
"jumper","jumper",14
"katz","katz",14
"keen","keen",14
"kickoff","kickoff",14
"kids'","kids'",14
"killings","killings",14
"kno","kno",14
